"","loglin","param","ID","value"
"679","lin","tlag",85,6.98602794411178
"680","lin","rmax",85,0.00351480697760954
"681","log","N0",86,145.712799310917
"682","log","Nmax",86,19699.6643755473
"683","log","tlag",86,82.6930071977933
"684","log","rmax",86,0.00182484113917068
"685","lin","N0",86,145.712799310917
"686","lin","Nmax",86,19699.6643755473
"687","lin","tlag",86,752.488960558562
"688","lin","rmax",86,21.9542256009671
"689","log","N0",87,156.605197702724
"690","log","Nmax",87,22285.20673013
"691","log","tlag",87,13.5052634823759
"692","log","rmax",87,0.00183767741934398
"693","lin","N0",87,156.605197702724
"694","lin","Nmax",87,22285.20673013
"695","lin","tlag",87,156.495410829057
